sample_id,wl_900,wl_905,wl_910,wl_915,wl_920,wl_925,wl_930,wl_935,wl_940,wl_945,wl_950,wl_955,wl_960,wl_965,wl_970,wl_975,wl_980,wl_985,wl_990,wl_995,wl_1000,wl_1005,wl_1010,wl_1015,wl_1020,wl_1025,wl_1030,wl_1035,wl_1040,wl_1045,wl_1050,wl_1055,wl_1060,wl_1065,wl_1070,wl_1075,wl_1080,wl_1085,wl_1090,wl_1095,wl_1100,wl_1105,wl_1110,wl_1115,wl_1120,wl_1125,wl_1130,wl_1135,wl_1140,wl_1145,wl_1150,wl_1155,wl_1160,wl_1165,wl_1170,wl_1175,wl_1180,wl_1185,wl_1190,wl_1195,wl_1200,wl_1205,wl_1210,wl_1215,wl_1220,wl_1225,wl_1230,wl_1235,wl_1240,wl_1245,wl_1250,wl_1255,wl_1260,wl_1265,wl_1270,wl_1275,wl_1280,wl_1285,wl_1290,wl_1295,wl_1300,wl_1305,wl_1310,wl_1315,wl_1320,wl_1325,wl_1330,wl_1335,wl_1340,wl_1345,wl_1350,wl_1355,wl_1360,wl_1365,wl_1370,wl_1375,wl_1380,wl_1385,wl_1390,wl_1395,wl_1400,wl_1405,wl_1410,wl_1415,wl_1420,wl_1425,wl_1430,wl_1435,wl_1440,wl_1445,wl_1450,wl_1455,wl_1460,wl_1465,wl_1470,wl_1475,wl_1480,wl_1485,wl_1490,wl_1495,wl_1500,wl_1505,wl_1510,wl_1515,wl_1520,wl_1525,wl_1530,wl_1535,wl_1540,wl_1545,wl_1550,wl_1555,wl_1560,wl_1565,wl_1570,wl_1575,wl_1580,wl_1585,wl_1590,wl_1595,wl_1600,wl_1605,wl_1610,wl_1615,wl_1620,wl_1625,wl_1630,wl_1635,wl_1640,wl_1645,wl_1650,wl_1655,wl_1660,wl_1665,wl_1670,wl_1675,wl_1680,wl_1685,wl_1690,wl_1695,wl_1700,oil_content
sample_088,0.33866626,0.3385108,0.33741418,0.34011716,0.3379576,0.33489424,0.33500856,0.33247763,0.3293219,0.32614255,0.32254067,0.3152594,0.311222,0.30309394,0.29363304,0.2855185,0.27765808,0.266472,0.25642014,0.24612577,0.23946303,0.23563126,0.23087357,0.22969231,0.2328074,0.23651819,0.24572141,0.25810876,0.27261448,0.28824383,0.3067898,0.3269742,0.3478699,0.36828023,0.3863543,0.4036182,0.42067087,0.43245623,0.4410645,0.4448709,0.44443002,0.44191456,0.43529963,0.4219201,0.4059288,0.3875868,0.36722016,0.34357134,0.32082316,0.29783747,0.2751368,0.2526769,0.23561697,0.21898827,0.21064752,0.2035339,0.2009467,0.20466958,0.20875962,0.21984124,0.22950906,0.24455293,0.2572316,0.27363813,0.28646785,0.3013854,0.31324735,0.32201475,0.32993484,0.33691454,0.3418248,0.346307,0.34721795,0.3479797,0.3484704,0.34724542,0.34576476,0.3452363,0.3435711,0.33852014,0.33695993,0.3322316,0.32824227,0.32408258,0.31885576,0.3110564,0.30709365,0.3017045,0.29542106,0.2885121,0.28027073,0.27481326,0.2669962,0.26109245,0.25291163,0.24777149,0.24083138,0.23372544,0.2293589,0.22418937,0.22139148,0.21563196,0.21367727,0.21101768,0.21049374,0.20924528,0.20976637,0.20913377,0.21117052,0.21425416,0.21639858,0.2209355,0.22639005,0.2344796,0.23808253,0.24494952,0.25039655,0.25858876,0.26509765,0.27337396,0.28293487,0.29118413,0.2973133,0.30520344,0.313338,0.3167481,0.32547805,0.33150026,0.33731094,0.34335873,0.3473524,0.35257417,0.35786155,0.36118093,0.36436346,0.36842653,0.37209,0.37585303,0.3763589,0.3780576,0.3795289,0.3828876,0.38373742,0.38671187,0.38749918,0.388792,0.38866803,0.3908471,0.39123285,0.39104286,0.39311355,0.3914617,0.3940932,0.39193565,0.3933234,0.39503708,0.39635637,0.3960266,0.39680755,0.3963829,0.39639208,39.589558
sample_089,0.30669263,0.3049059,0.3069167,0.3080769,0.30961356,0.30776468,0.30894572,0.30901617,0.30930153,0.31144243,0.31178248,0.3125867,0.31280854,0.31459585,0.31386334,0.3156469,0.31657547,0.31849506,0.3185252,0.31976363,0.32276425,0.32328585,0.32624736,0.32994583,0.33142668,0.33421355,0.33694398,0.34240916,0.3454052,0.3506486,0.35538718,0.36218962,0.36640656,0.3738523,0.3809108,0.38913405,0.39859512,0.40504703,0.41563952,0.42516202,0.4341722,0.44346133,0.45286694,0.46068975,0.4685392,0.47608963,0.48173913,0.48536274,0.4898975,0.49127707,0.49312222,0.49307013,0.49161798,0.492686,0.49042225,0.48901907,0.48702806,0.48599958,0.4838187,0.4812998,0.48223892,0.48199064,0.48565313,0.48633197,0.4889931,0.49134263,0.49456474,0.49703255,0.4990444,0.5000846,0.502819,0.50252116,0.50362855,0.5007636,0.49846306,0.49661562,0.49276957,0.49031594,0.48384902,0.47713116,0.47082436,0.46459517,0.4587069,0.45277643,0.44682175,0.4382869,0.43407157,0.4269761,0.420247,0.4156046,0.40758103,0.4031746,0.39808542,0.39390826,0.38732323,0.38389206,0.37943056,0.37561002,0.37186763,0.36678922,0.36481965,0.36265078,0.3571542,0.35457745,0.35235155,0.34875888,0.3464841,0.34395078,0.34023303,0.3380054,0.33385578,0.33190295,0.32849464,0.32408473,0.31948164,0.31730258,0.31342345,0.30569938,0.30196637,0.29639238,0.2923582,0.28500122,0.28166524,0.27539286,0.26964125,0.26203606,0.25615242,0.24939132,0.24341352,0.23617847,0.22945759,0.22242357,0.21558206,0.2102709,0.20365076,0.19637771,0.19220798,0.18443172,0.18235086,0.1747323,0.17214704,0.16826095,0.16582452,0.1610582,0.1597484,0.15804546,0.15827283,0.15643938,0.15766548,0.15774184,0.15962216,0.16126826,0.16502531,0.16802037,0.17248765,0.1768898,0.18280092,0.18758875,0.19209537,0.19987859,0.20547852,37.394825
sample_090,0.29059765,0.28897583,0.29111677,0.2894033,0.29212305,0.29241997,0.29147446,0.29294872,0.29118428,0.2922928,0.29364625,0.2930297,0.29547513,0.295664,0.294939,0.29512775,0.29405403,0.29570565,0.29707098,0.29660228,0.29626766,0.2978923,0.29680172,0.2992704,0.29933527,0.29942158,0.29945493,0.2988643,0.30041724,0.30050403,0.30036163,0.3024783,0.30155918,0.30187324,0.3009803,0.3005357,0.2980351,0.29687837,0.29549223,0.29285833,0.29053062,0.28831854,0.283078,0.27860028,0.27323616,0.2673652,0.26159802,0.2560791,0.2505426,0.2465382,0.24228086,0.23834583,0.23702888,0.23676038,0.2361226,0.23818336,0.24251169,0.2471207,0.2527011,0.25756553,0.26605886,0.2711322,0.2774521,0.2847064,0.29226983,0.29731598,0.30259243,0.30895403,0.31185487,0.3144283,0.3159488,0.31765586,0.3212928,0.32093036,0.32170376,0.32191935,0.3222986,0.32253015,0.3228732,0.3223923,0.3225692,0.3220418,0.32175538,0.3213038,0.3217033,0.3229248,0.3214039,0.32237837,0.32298166,0.32165584,0.32169065,0.32294536,0.3225498,0.32355478,0.32321265,0.32237214,0.3224075,0.32195532,0.3212507,0.3218954,0.3205819,0.32046878,0.3182456,0.31597838,0.31786,0.31492743,0.31465495,0.31337765,0.31246412,0.3095352,0.30747902,0.3047571,0.30168062,0.29965785,0.29516694,0.2930627,0.28699595,0.28541398,0.2791519,0.27265656,0.26863092,0.26316386,0.25572187,0.24885249,0.24133587,0.23411195,0.22685538,0.2171023,0.21048842,0.19939658,0.19044013,0.18053278,0.17094995,0.16179061,0.15278608,0.14415145,0.13781334,0.129073,0.12182806,0.11528234,0.11189515,0.10840606,0.10461275,0.10440273,0.10469584,0.10667534,0.11041772,0.11337808,0.118401915,0.1259644,0.13168584,0.13965061,0.14871404,0.15928678,0.1682352,0.1802029,0.19201788,0.2027836,0.21346886,0.22484505,0.23767647,39.421227
sample_091,0.30100927,0.3014785,0.30087116,0.30471876,0.30689588,0.3081312,0.30977982,0.31100944,0.3143421,0.3153216,0.31779805,0.31969112,0.3224065,0.32664472,0.32816675,0.33328027,0.3362896,0.34022623,0.34518555,0.34942392,0.3558037,0.35808703,0.3641255,0.37059203,0.37594792,0.38027677,0.3878522,0.39470842,0.40050516,0.40757436,0.41399914,0.42202777,0.42778045,0.4343099,0.44227138,0.44822899,0.45568934,0.4611345,0.4675909,0.47315913,0.48072755,0.4859868,0.48995525,0.49622792,0.49900702,0.5019528,0.5067232,0.50871813,0.51091295,0.5101489,0.50935656,0.5107859,0.50805444,0.50698304,0.5059234,0.5025492,0.4977706,0.49278396,0.48846552,0.4796877,0.4740564,0.46332738,0.45559663,0.44799992,0.4383493,0.4274505,0.4161409,0.40519056,0.39275357,0.37910846,0.36619624,0.34949842,0.33408478,0.31897268,0.29986796,0.28193846,0.26049924,0.23780373,0.21828449,0.1941148,0.17107111,0.146548,0.12354224,0.101208664,0.08110646,0.06329318,0.049034175,0.04940234,0.05078185,0.0500935,0.050079443,0.051118303,0.05050792,0.048783522,0.05716774,0.0725416,0.088589646,0.10444612,0.12182696,0.13941829,0.15361576,0.16692837,0.1798046,0.19373418,0.20371924,0.2134093,0.22105186,0.22719307,0.2332538,0.23920502,0.24291517,0.24734591,0.24944058,0.2539549,0.25696972,0.2592706,0.26196995,0.26394352,0.2656035,0.2661119,0.26900783,0.2672166,0.26857144,0.26778188,0.26855558,0.26778668,0.26833102,0.26824504,0.26742023,0.26818272,0.26605347,0.2678389,0.26527008,0.26634127,0.26760522,0.26619956,0.2668821,0.26436204,0.26641977,0.26565313,0.26601437,0.26656318,0.26732627,0.26860672,0.2694008,0.26992002,0.27407584,0.27420866,0.27732775,0.27802247,0.27999738,0.28173146,0.28384733,0.28758797,0.2885404,0.2928172,0.29376027,0.29852107,0.29937539,0.30289057,0.30576944,39.753426
sample_092,0.3208455,0.31702274,0.3137901,0.31097734,0.30657324,0.3040889,0.29931074,0.2960911,0.29168287,0.28687978,0.28563428,0.2811562,0.27803767,0.27445057,0.27289528,0.27071467,0.26783538,0.26606876,0.26437834,0.26392546,0.2644386,0.26465708,0.26203886,0.26368445,0.26383644,0.26423016,0.26685908,0.26883787,0.27129596,0.27356508,0.27873668,0.2813046,0.2846646,0.2897008,0.2930096,0.29754457,0.3010768,0.30676186,0.3122463,0.31686696,0.3219547,0.32977897,0.33472133,0.34073702,0.34690458,0.35270527,0.35990486,0.36712354,0.37410602,0.38250574,0.3894366,0.39576194,0.40518385,0.4134871,0.4237285,0.4325765,0.44190884,0.45005792,0.46174663,0.47278854,0.48270965,0.49402377,0.5048195,0.5172556,0.52787983,0.5400844,0.550494,0.56123185,0.5729709,0.5839737,0.59222424,0.59994423,0.6100165,0.6146301,0.62226737,0.6251282,0.6286618,0.63019824,0.6314557,0.6307083,0.63072026,0.62773895,0.6251313,0.6206181,0.6172804,0.613428,0.6075127,0.60230756,0.59477943,0.5901908,0.5828726,0.5761007,0.5687792,0.5607347,0.55401516,0.54694074,0.5370607,0.52718407,0.5165043,0.51032776,0.49849212,0.48851004,0.4788564,0.46816182,0.45567834,0.44761437,0.43669426,0.42656824,0.4190806,0.4100097,0.40180987,0.39275277,0.38552105,0.37831554,0.37132993,0.367641,0.3598645,0.3570265,0.3500141,0.34662253,0.34207955,0.33950752,0.33613467,0.3327004,0.32911354,0.3287743,0.32553774,0.32468036,0.32159021,0.32059237,0.3185718,0.31759974,0.3168718,0.31547707,0.31576613,0.31417048,0.31461135,0.3137305,0.31220862,0.31204948,0.31125745,0.30990884,0.30970845,0.30923387,0.3097622,0.30782476,0.3076736,0.307313,0.3074615,0.30729705,0.3062819,0.30458796,0.304454,0.30443618,0.30261824,0.30151722,0.30286634,0.30366275,0.30248085,0.30155784,0.30073714,33.349453
sample_093,0.32088834,0.3183406,0.3159768,0.31259698,0.31076902,0.3075928,0.30421925,0.30057853,0.29532886,0.28895396,0.28456762,0.27908283,0.27380228,0.26562026,0.26142427,0.25220177,0.2455874,0.23652181,0.22772105,0.22238128,0.2145645,0.20516667,0.19917147,0.19060373,0.18486212,0.17850943,0.17340109,0.16925733,0.16557807,0.1619258,0.16287296,0.16338798,0.16027442,0.16387463,0.16883111,0.17043671,0.17957838,0.18632531,0.19329478,0.20158851,0.2143431,0.22455285,0.23579673,0.2483775,0.2592944,0.2747869,0.28765887,0.30275065,0.31690374,0.33030704,0.34327212,0.3599846,0.37095928,0.38498417,0.3982931,0.40908888,0.42361775,0.43427154,0.44407535,0.4543432,0.46241358,0.4713745,0.4798157,0.48562968,0.49207944,0.4971855,0.5030949,0.5059375,0.50960726,0.5128995,0.5142751,0.5155177,0.5174664,0.51692504,0.51721597,0.5156985,0.5152471,0.5153544,0.51346105,0.51077545,0.5095675,0.5083178,0.5066726,0.50470483,0.50483865,0.5031103,0.49815708,0.49862698,0.49738756,0.4973154,0.4969988,0.49494156,0.49516135,0.49563462,0.49327824,0.4932693,0.49233574,0.49352634,0.49274096,0.49163154,0.49202374,0.4899255,0.48801845,0.48947918,0.48545665,0.48278844,0.48065943,0.47908705,0.4737956,0.4700724,0.46518755,0.4589334,0.4551898,0.4498169,0.4426832,0.4357977,0.4297529,0.41802365,0.41324523,0.4030195,0.3910623,0.38350904,0.37310925,0.36157858,0.35182437,0.34177536,0.33084837,0.31970668,0.30939496,0.29781988,0.28797054,0.27903813,0.26681656,0.25934446,0.24996224,0.2407098,0.23368412,0.22906053,0.22234178,0.21894503,0.21343529,0.21148396,0.20901345,0.2076753,0.20844518,0.20918168,0.21320646,0.21441314,0.21839395,0.22121894,0.22516489,0.23065476,0.23513365,0.24171212,0.2479057,0.25192598,0.25855586,0.26448664,0.2680969,0.2743282,0.27812296,34.75596
sample_094,0.18969353,0.18395808,0.17863676,0.17366122,0.17025511,0.16580671,0.16089167,0.15813991,0.15373656,0.15285625,0.1495236,0.14678937,0.14650981,0.14387651,0.1436628,0.1414303,0.1425764,0.14167789,0.14273895,0.14507923,0.14469965,0.14767687,0.14948712,0.15174109,0.15293355,0.1546898,0.15817656,0.15965798,0.16188595,0.16475546,0.16547418,0.16793844,0.16975062,0.17076378,0.17309879,0.17385556,0.1748271,0.17408283,0.17684983,0.17684689,0.17584236,0.17430384,0.17426048,0.17178553,0.17206822,0.17145285,0.17089458,0.16873902,0.16820161,0.16670184,0.16489898,0.16269596,0.16313718,0.16095623,0.16199613,0.15619652,0.15723987,0.15382333,0.15162541,0.14988256,0.14700127,0.14543591,0.13995805,0.13881291,0.1363828,0.13472135,0.1312435,0.12841228,0.12533873,0.12412109,0.12391797,0.12343472,0.12306014,0.12603694,0.12532286,0.12760368,0.13170706,0.13729791,0.14188601,0.14713642,0.15324818,0.16111645,0.16897234,0.17764579,0.18777545,0.19632334,0.20795068,0.21560237,0.2264847,0.23804475,0.24787839,0.25687715,0.26636916,0.27499527,0.28309643,0.29215547,0.30004743,0.3067583,0.31380725,0.3193108,0.32661822,0.33167154,0.33615878,0.3379421,0.34564796,0.34873816,0.35085708,0.35382324,0.35564268,0.35583004,0.3584651,0.3591263,0.36050278,0.36143035,0.3652864,0.3664704,0.36769298,0.3679523,0.36843204,0.37148705,0.37385646,0.37684602,0.38304168,0.38606185,0.39535797,0.4026842,0.41415223,0.4258024,0.43902153,0.45472404,0.46857014,0.48918754,0.5056476,0.5208825,0.537141,0.55054283,0.56322163,0.5708864,0.57514364,0.5772152,0.57521796,0.56812316,0.5550505,0.5443797,0.52924806,0.51296914,0.4972213,0.47959012,0.4627745,0.44867796,0.4320077,0.42222148,0.4103382,0.40166932,0.39406052,0.38962093,0.3838176,0.38102874,0.37966776,0.37696263,0.37578842,39.80906
sample_095,0.40138847,0.39974615,0.3997865,0.39925128,0.40048662,0.39895394,0.39860857,0.39899695,0.39878166,0.39656818,0.3965754,0.39773512,0.3970915,0.39621085,0.39562517,0.39297706,0.3966609,0.39649045,0.39617395,0.39515784,0.3955332,0.39421248,0.3952823,0.3941555,0.39348537,0.39213666,0.3928346,0.3906284,0.39117196,0.3899856,0.3888204,0.3880392,0.3869384,0.38815427,0.3842115,0.38288608,0.38065574,0.38043877,0.3758282,0.37268785,0.37217826,0.36827508,0.36496013,0.36108804,0.3556067,0.35075232,0.3471447,0.34025857,0.3332569,0.3289855,0.3212741,0.3150387,0.3083883,0.29990894,0.29313472,0.2844581,0.27912083,0.2702618,0.26236942,0.25734288,0.24721146,0.24287726,0.23768261,0.23282063,0.22781795,0.22480044,0.220256,0.22067139,0.21890125,0.21931191,0.2230445,0.22544509,0.22932905,0.2336692,0.23911448,0.24720302,0.2520178,0.26364413,0.27099547,0.27933478,0.2907017,0.29954264,0.30818066,0.3173642,0.32586667,0.33427453,0.33924156,0.3453777,0.35037774,0.352648,0.35313493,0.35426962,0.3560655,0.35225868,0.34778443,0.34371144,0.33834475,0.3335887,0.3301957,0.32497907,0.3189686,0.31376904,0.30870244,0.30659583,0.30497828,0.30183887,0.30038705,0.30145386,0.30086738,0.29926127,0.30039194,0.30255526,0.30210385,0.29875907,0.3014984,0.2973701,0.29672533,0.2970287,0.2957343,0.2928516,0.2924064,0.28811896,0.2870526,0.28583714,0.28335294,0.28429648,0.28370047,0.28303474,0.28184313,0.28356728,0.2840026,0.28417352,0.2870602,0.28892767,0.29017082,0.29315913,0.29610625,0.29775962,0.30156457,0.30428985,0.30781987,0.3104566,0.31356138,0.31697395,0.31879225,0.321219,0.32676202,0.32740524,0.33087334,0.33372942,0.33604652,0.33851036,0.339347,0.34217244,0.34383255,0.34503114,0.3461088,0.34933048,0.34841323,0.34813666,0.34995753,40.223557
sample_096,0.45145202,0.46134976,0.4696845,0.48158237,0.49280334,0.50519806,0.5149819,0.5272076,0.5373857,0.5442381,0.5534999,0.5554519,0.5539259,0.5523351,0.54740965,0.5373092,0.5243247,0.50771517,0.48871058,0.46900162,0.44458032,0.42038926,0.39506936,0.36888105,0.3455622,0.319107,0.29780278,0.27582026,0.25784796,0.24254689,0.22730921,0.21528094,0.20691206,0.19967172,0.19677198,0.19679707,0.19788536,0.19992165,0.20550254,0.21233782,0.22099334,0.23137617,0.24016951,0.25202885,0.2610163,0.2732343,0.28409246,0.29516223,0.30649906,0.31423062,0.32230973,0.3312052,0.33836624,0.3442908,0.35029587,0.35589588,0.36088485,0.36250228,0.36801377,0.36960733,0.37158167,0.37287837,0.37454757,0.37551552,0.37529445,0.37609473,0.37579858,0.37681186,0.37577716,0.37550974,0.3747719,0.37341535,0.37606826,0.37247697,0.37235072,0.37121922,0.3705202,0.36719632,0.36498797,0.36377117,0.36003077,0.35723928,0.35353103,0.35037377,0.3460672,0.3402919,0.33420447,0.32991204,0.32070917,0.315459,0.30802962,0.29871497,0.2908018,0.28238103,0.27176648,0.26312667,0.25349948,0.24517591,0.23530671,0.2271944,0.21624853,0.21058576,0.20334277,0.19712652,0.19156547,0.18742742,0.18538293,0.18380071,0.18226363,0.18242547,0.18431614,0.18846062,0.19148983,0.19565472,0.20277523,0.20793267,0.21453138,0.22181557,0.22804543,0.23513119,0.24346921,0.2520143,0.2569356,0.26145247,0.26963,0.2745768,0.27852538,0.28074658,0.28463393,0.2851341,0.28779972,0.28654537,0.28524286,0.28616697,0.2829798,0.2809308,0.27771935,0.2754709,0.2717973,0.26891747,0.26356333,0.26316094,0.25728825,0.2539539,0.25216055,0.24826851,0.24554695,0.24522978,0.24411099,0.2423615,0.24318025,0.24331479,0.2452228,0.2455346,0.24807966,0.2527256,0.2534317,0.25736344,0.26365444,0.26585394,0.27014008,37.772545
sample_097,0.36578983,0.3662533,0.36451396,0.36528847,0.36287743,0.36029387,0.35808778,0.35591888,0.35328123,0.351225,0.34686705,0.3445842,0.34082252,0.33699057,0.33280057,0.32816622,0.3212263,0.31793576,0.3136387,0.3081848,0.30243298,0.29861033,0.29585838,0.28990927,0.28788653,0.2839173,0.28272244,0.28025582,0.278275,0.27905843,0.27960458,0.27948722,0.28079754,0.28139487,0.2855856,0.28866056,0.29049945,0.2937243,0.2953033,0.2979958,0.30321404,0.304129,0.30522835,0.3076823,0.3079196,0.31027296,0.30851927,0.3077963,0.30645576,0.30438483,0.30130196,0.2985285,0.2974573,0.29256773,0.28782564,0.2836682,0.27757603,0.27278343,0.26602638,0.25972083,0.25031424,0.24332057,0.2351743,0.22420521,0.2165161,0.20667873,0.1977355,0.18727382,0.18087244,0.17287675,0.16554753,0.16236635,0.16228771,0.16652896,0.17187904,0.18281643,0.19505009,0.213092,0.23368506,0.25635755,0.28342566,0.31102893,0.3371447,0.36532056,0.39062378,0.41572815,0.43319428,0.4515694,0.46456093,0.4732494,0.47904867,0.47856885,0.47613385,0.471598,0.46390444,0.45449394,0.442571,0.4333196,0.42094922,0.41102827,0.4013408,0.39370534,0.38393533,0.37815514,0.37096933,0.36675596,0.36387932,0.3611753,0.3578298,0.35764402,0.35469326,0.3544735,0.351223,0.3520632,0.35262316,0.3515182,0.35141042,0.35046962,0.35109863,0.3500818,0.35068586,0.34990603,0.35214868,0.35043165,0.34984773,0.34988013,0.35115665,0.34968874,0.34963232,0.34897035,0.3489588,0.349939,0.3487264,0.34957176,0.3489972,0.34890166,0.34871086,0.34893394,0.34989148,0.34771132,0.34873036,0.34790882,0.34831598,0.34659645,0.34753186,0.34639987,0.3481391,0.3461668,0.3482557,0.34681228,0.34761378,0.34675348,0.34666637,0.34742722,0.34710926,0.34683266,0.3461475,0.34659716,0.34579095,0.345632,0.34449127,38.506035
sample_098,0.38820326,0.39074272,0.39430365,0.3963083,0.40111828,0.40698528,0.41123465,0.4153218,0.4198595,0.42623666,0.43115965,0.4367568,0.44246522,0.4483949,0.45454228,0.4599241,0.4657848,0.47076908,0.4776848,0.48174065,0.485371,0.4881474,0.49317828,0.4975484,0.50056565,0.501747,0.5030151,0.50350213,0.5038522,0.50437814,0.5025215,0.5020292,0.49934247,0.49597389,0.49219623,0.48747456,0.48368758,0.47884056,0.47238415,0.46813723,0.46299142,0.45548332,0.44910043,0.44347632,0.43771535,0.42993477,0.42384762,0.41876218,0.41104752,0.4061699,0.4012956,0.39445594,0.39089116,0.3847665,0.3807958,0.37553325,0.37176886,0.36701646,0.36421445,0.36139864,0.35800475,0.3567654,0.35268253,0.34951526,0.34759498,0.34765294,0.3445405,0.3433046,0.34213373,0.33943003,0.33777758,0.33692202,0.3351574,0.33420914,0.3342672,0.33225727,0.33129522,0.33236226,0.32898742,0.3283963,0.32613066,0.32655346,0.32486242,0.32291678,0.32014993,0.31889838,0.31718135,0.31446993,0.31072795,0.3099828,0.30758995,0.3038738,0.3012809,0.29692087,0.29063573,0.28827843,0.28372592,0.27905196,0.27307183,0.26711032,0.26265624,0.25475731,0.24907306,0.24034663,0.23398171,0.22680879,0.21877079,0.21086636,0.20235217,0.19339794,0.18541978,0.17724797,0.1648877,0.1574899,0.14531034,0.13642417,0.124516785,0.11612502,0.10625638,0.09740763,0.08785926,0.07839204,0.06882916,0.059411854,0.05173385,0.049729735,0.04974565,0.049531143,0.050239153,0.049413707,0.049723618,0.04990906,0.052174043,0.050213438,0.05089565,0.051910676,0.04774056,0.051242918,0.049926814,0.04961746,0.05045307,0.050652903,0.050417475,0.051384095,0.05028865,0.049026337,0.055864204,0.06442205,0.07314995,0.0803948,0.09202879,0.10073991,0.111559205,0.120049566,0.12929405,0.13880554,0.14946583,0.15877801,0.17042235,0.17861782,0.18657814,40.30576
sample_099,0.32551453,0.32787693,0.329,0.3335005,0.33542815,0.3387314,0.34199578,0.34577456,0.34834185,0.35397887,0.35910004,0.36387935,0.36986548,0.3749189,0.381261,0.38777405,0.39263308,0.40328074,0.40830994,0.41733423,0.42454982,0.43369046,0.44270948,0.45027927,0.4594676,0.46868834,0.47867972,0.4865981,0.49583375,0.5057629,0.5144512,0.52261233,0.5302945,0.5378504,0.5461666,0.5521338,0.5590475,0.5659592,0.56949484,0.57207227,0.5748908,0.57784355,0.5779736,0.5792304,0.57825124,0.577239,0.5766691,0.57277846,0.568537,0.5627773,0.55700725,0.5511875,0.5433402,0.53303623,0.52542067,0.5152221,0.50623995,0.4946892,0.48219344,0.4721477,0.45842648,0.44644988,0.43397546,0.42238936,0.40837088,0.39614436,0.3845642,0.37183562,0.3594559,0.34641838,0.33603835,0.32343763,0.3123531,0.30123547,0.2925358,0.28349462,0.27296564,0.26218137,0.25570494,0.24993636,0.24222289,0.23555215,0.22970015,0.22489978,0.21899092,0.21608008,0.21070303,0.20789756,0.20394643,0.20189798,0.20092143,0.19883361,0.19754367,0.1979383,0.1964031,0.1956378,0.19611663,0.19657192,0.19822851,0.19835365,0.19883887,0.200951,0.20113918,0.20269968,0.20137167,0.20241858,0.20445502,0.20653641,0.20572808,0.20798768,0.20942315,0.21115619,0.21431214,0.21475323,0.21712016,0.22000793,0.22168376,0.22402859,0.22789784,0.23101212,0.23541632,0.23934746,0.24622698,0.25239635,0.2580414,0.2658374,0.27305368,0.28008452,0.28850532,0.29980636,0.30706707,0.32058248,0.32947266,0.3401579,0.35299212,0.36351436,0.37574598,0.38642448,0.39765188,0.40998664,0.4194069,0.4308774,0.44323123,0.45251995,0.46241322,0.47123685,0.47848985,0.48642564,0.4925659,0.49905083,0.50472844,0.507122,0.51164573,0.51182616,0.5148713,0.515371,0.5148875,0.51541317,0.5134156,0.50998825,0.50980824,38.972168
sample_100,0.37336347,0.38044062,0.38542798,0.39120355,0.39807722,0.4064771,0.41435298,0.4217735,0.43187955,0.44138137,0.45309377,0.46213147,0.47569597,0.4860345,0.4998404,0.5122,0.52320296,0.5376382,0.5501113,0.56606674,0.57795244,0.59297824,0.6038905,0.61644363,0.62919545,0.64056724,0.6527434,0.6625392,0.67198896,0.68127704,0.6870982,0.69348323,0.69928336,0.70436305,0.7073369,0.70785266,0.70884824,0.7101871,0.7080232,0.70715714,0.7063172,0.7001859,0.6962166,0.6896795,0.68331414,0.6771364,0.6677537,0.66054106,0.6508027,0.64196527,0.6312611,0.62112975,0.61024576,0.60147804,0.58916426,0.5771274,0.5644975,0.5524603,0.5400696,0.52701217,0.51490426,0.500038,0.48762128,0.47179848,0.46014404,0.4445901,0.43141448,0.41646063,0.40331477,0.38770187,0.37250942,0.3590906,0.34367567,0.33137888,0.31611475,0.30493808,0.29148674,0.28153846,0.26911503,0.2590869,0.2499655,0.23987097,0.22971396,0.22439435,0.21719313,0.21167485,0.20703305,0.2034203,0.20033915,0.19704819,0.19662876,0.1927698,0.19212307,0.1924013,0.19140714,0.19082934,0.19050087,0.18801574,0.18815096,0.18760395,0.18414462,0.18207097,0.18135685,0.17661706,0.17363751,0.16999097,0.16519716,0.16203369,0.16192456,0.1595176,0.16080765,0.16398878,0.16435269,0.16832474,0.17249353,0.1791251,0.18641973,0.19600624,0.20495002,0.21469621,0.22564319,0.2360792,0.24578753,0.25550866,0.26702031,0.27633223,0.28481033,0.293802,0.3004392,0.30787972,0.31381992,0.31769514,0.32283434,0.32513964,0.32905045,0.32892898,0.33338022,0.33284158,0.33546847,0.33492672,0.33620495,0.3363979,0.33600524,0.3379477,0.33804867,0.33892122,0.33827528,0.33777255,0.3374661,0.33651623,0.33562046,0.33862942,0.3369849,0.33824456,0.33763236,0.3378724,0.33850658,0.33899695,0.3388602,0.33740658,0.33784652,38.64672
